building,ahu,equipment,canonical_point,raw_point_name,point_path,unit,n_matching_raw_points,selection_note
S17,AHU7-1,,airflow_or_airflow_switch,S17.AHU7-1.PEAF.Status,S17.AHU7-1.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
S17,AHU7-1,,cooling_coil_offcoil_temperature,S17.AHU7-1.CoolingCoil.OCTemp,S17.AHU7-1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
S17,AHU7-1,,cooling_coil_offcoil_temperature_setpoint,S17.AHU7-1.CoolingCoil.OCTempSpB,S17.AHU7-1.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
S17,AHU7-1,,cooling_valve_command,S17.AHU7-1.CoolingCoil.CoolingValve,S17.AHU7-1.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
S17,AHU7-1,,operation_mode_or_status,S17.AHU7-1.Mode,S17.AHU7-1.Mode,,4,first shortest matching PI point path for this AHU and canonical category
S17,AHU7-1,,return_air_temperature,S17.AHU7-1.ReturnAirDuct.RaTemp,S17.AHU7-1.ReturnAirDuct.RaTemp,,3,first shortest matching PI point path for this AHU and canonical category
S17,AHU7-1,,supply_air_static_pressure,S17.AHU7-1.SupplyAirDuct.SaStatic,S17.AHU7-1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
S17,AHU7-1,,supply_air_static_pressure_setpoint,S17.AHU7-1.SupplyAirDuct.SaStaticSp,S17.AHU7-1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
S17,AHU7-1,,supply_air_temperature,S17.AHU7-1.SupplyAirDuct.SaTemp,S17.AHU7-1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
S17,AHU7-1,,supply_fan_command_or_status,S17.AHU7-1.PEAF.Status,S17.AHU7-1.PEAF.Status,,4,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,airflow_or_airflow_switch,S17.AHU8-1.PEAF.Status,S17.AHU8-1.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,cooling_coil_offcoil_temperature,S17.AHU8-1.CoolingCoil.OCTemp,S17.AHU8-1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,cooling_coil_offcoil_temperature_setpoint,S17.AHU8-1.CoolingCoil.OCTempSpB,S17.AHU8-1.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,cooling_valve_command,S17.AHU8-1.CoolingCoil.CoolingValve,S17.AHU8-1.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,operation_mode_or_status,S17.AHU8-1.Mode,S17.AHU8-1.Mode,,4,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,return_air_temperature,S17.AHU8-1.ReturnAirDuct.RaTemp,S17.AHU8-1.ReturnAirDuct.RaTemp,,3,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,supply_air_static_pressure,S17.AHU8-1.SupplyAirDuct.SaStatic,S17.AHU8-1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,supply_air_static_pressure_setpoint,S17.AHU8-1.SupplyAirDuct.SaStaticSp,S17.AHU8-1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,supply_air_temperature,S17.AHU8-1.SupplyAirDuct.SaTemp,S17.AHU8-1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
S17,AHU8-1,,supply_fan_command_or_status,S17.AHU8-1.PEAF.Status,S17.AHU8-1.PEAF.Status,,4,first shortest matching PI point path for this AHU and canonical category
SDE4,PAHU-L2-01,PAHU,airflow_or_airflow_switch,SDE4 PAHU-L2-01 Total Supply Air Flow,SDE4 PAHU-L2-01 Total Supply Air Flow,cmh,1,supplemental field case candidate from validated PI Web API point inventory
SDE4,PAHU-L2-01,PAHU,cooling_coil_offcoil_temperature,SDE4 PAHU_L2_01_OC_T,SDE4 PAHU_L2_01_OC_T,DEGREES_CELSIUS,1,supplemental field case candidate from validated PI Web API point inventory
SDE4,PAHU-L2-01,PAHU,cooling_coil_offcoil_temperature_setpoint,SDE4 PAHU_L2_01_OC-TSP,SDE4 PAHU_L2_01_OC-TSP,DEGREES_CELSIUS,1,supplemental field case candidate from validated PI Web API point inventory
SDE4,PAHU-L2-01,PAHU,cooling_valve_command,SDE4 PAHU_L2_01_CV_C,SDE4 PAHU_L2_01_CV_C,PERCENT,1,supplemental field case candidate from validated PI Web API point inventory
SDE4,PAHU-L2-01,PAHU,operation_mode_or_status,SDE4 PAHU_L2_01_CMD,SDE4 PAHU_L2_01_CMD,,1,supplemental field case candidate from validated PI Web API point inventory
SDE4,PAHU-L2-01,PAHU,supply_air_static_pressure,SDE4 PAHU_L2_01_SA_SP,SDE4 PAHU_L2_01_SA_SP,PASCALS,1,supplemental field case candidate from validated PI Web API point inventory
SDE4,PAHU-L2-01,PAHU,supply_air_static_pressure_setpoint,SDE4 PAHU_L2_01_SA_PRES_SP,SDE4 PAHU_L2_01_SA_PRES_SP,PASCALS,1,supplemental field case candidate from validated PI Web API point inventory
SDE4,PAHU-L2-01,PAHU,supply_air_temperature,SDE4 PAHU_L2_01_SA_T,SDE4 PAHU_L2_01_SA_T,DEGREES_CELSIUS,1,supplemental field case candidate from validated PI Web API point inventory
SDE4,PAHU-L2-01,PAHU,supply_fan_command_or_status,SDE4 PAHU_L2_01_VSD_C,SDE4 PAHU_L2_01_VSD_C,PERCENT,1,supplemental field case candidate from validated PI Web API point inventory
Ventus,AHU1_1,HVAC,airflow_or_airflow_switch,Ventus.HVAC.AHU1_1.Fan.AFS,Ventus.HVAC.AHU1_1.Fan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,cooling_coil_offcoil_temperature,Ventus.HVAC.AHU1_1.CoolingCoil.OCTemp,Ventus.HVAC.AHU1_1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,cooling_coil_offcoil_temperature_setpoint,Ventus.HVAC.AHU1_1.CoolingCoil.OCTempSpB,Ventus.HVAC.AHU1_1.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,cooling_valve_command,Ventus.HVAC.AHU1_1.CoolingCoil.CoolingValve,Ventus.HVAC.AHU1_1.CoolingCoil.CoolingValve,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,operation_mode_or_status,Ventus.HVAC.AHU1_1.Mode,Ventus.HVAC.AHU1_1.Mode,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,outdoor_air_damper_command,Ventus.HVAC.AHU1_1.FreshAirDuct.FaDamper,Ventus.HVAC.AHU1_1.FreshAirDuct.FaDamper,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,return_air_temperature,Ventus.HVAC.AHU1_1.ReturnAirDuct.RaTemp,Ventus.HVAC.AHU1_1.ReturnAirDuct.RaTemp,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,supply_air_static_pressure,Ventus.HVAC.AHU1_1.SupplyAirDuct.SaStatic,Ventus.HVAC.AHU1_1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,supply_air_static_pressure_setpoint,Ventus.HVAC.AHU1_1.SupplyAirDuct.SaStaticSp,Ventus.HVAC.AHU1_1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,supply_air_temperature,Ventus.HVAC.AHU1_1.SupplyAirDuct.SaTemp,Ventus.HVAC.AHU1_1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_1,HVAC,supply_fan_command_or_status,Ventus.HVAC.AHU1_1.Status,Ventus.HVAC.AHU1_1.Status,,8,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,airflow_or_airflow_switch,Ventus.HVAC.AHU1_2.Fan.AFS,Ventus.HVAC.AHU1_2.Fan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,cooling_coil_offcoil_temperature,Ventus.HVAC.AHU1_2.CoolingCoil.OCTemp,Ventus.HVAC.AHU1_2.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,cooling_coil_offcoil_temperature_setpoint,Ventus.HVAC.AHU1_2.CoolingCoil.OCTempSpB,Ventus.HVAC.AHU1_2.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,cooling_valve_command,Ventus.HVAC.AHU1_2.CoolingCoil.CoolingValve,Ventus.HVAC.AHU1_2.CoolingCoil.CoolingValve,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,operation_mode_or_status,Ventus.HVAC.AHU1_2.Mode,Ventus.HVAC.AHU1_2.Mode,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,outdoor_air_damper_command,Ventus.HVAC.AHU1_2.FreshAirDuct.FaDamper,Ventus.HVAC.AHU1_2.FreshAirDuct.FaDamper,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,return_air_temperature,Ventus.HVAC.AHU1_2.ReturnAirDuct.RaTemp,Ventus.HVAC.AHU1_2.ReturnAirDuct.RaTemp,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,supply_air_static_pressure,Ventus.HVAC.AHU1_2.SupplyAirDuct.SaStatic,Ventus.HVAC.AHU1_2.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,supply_air_static_pressure_setpoint,Ventus.HVAC.AHU1_2.SupplyAirDuct.SaStaticSp,Ventus.HVAC.AHU1_2.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,supply_air_temperature,Ventus.HVAC.AHU1_2.SupplyAirDuct.SaTemp,Ventus.HVAC.AHU1_2.SupplyAirDuct.SaTemp,,2,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,supply_air_temperature_setpoint,Ventus.HVAC.AHU1_2.SupplyAirDuct.SaTempSp,Ventus.HVAC.AHU1_2.SupplyAirDuct.SaTempSp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_2,HVAC,supply_fan_command_or_status,Ventus.HVAC.AHU1_2.Status,Ventus.HVAC.AHU1_2.Status,,8,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,airflow_or_airflow_switch,Ventus.HVAC.AHU1_3.Fan.AFS,Ventus.HVAC.AHU1_3.Fan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,cooling_coil_offcoil_temperature,Ventus.HVAC.AHU1_3.CoolingCoil.OCTemp,Ventus.HVAC.AHU1_3.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,cooling_coil_offcoil_temperature_setpoint,Ventus.HVAC.AHU1_3.CoolingCoil.OCTempSpB,Ventus.HVAC.AHU1_3.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,cooling_valve_command,Ventus.HVAC.AHU1_3.CoolingCoil.CoolingValve,Ventus.HVAC.AHU1_3.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,operation_mode_or_status,Ventus.HVAC.AHU1_3.Mode,Ventus.HVAC.AHU1_3.Mode,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,outdoor_air_damper_command,Ventus.HVAC.AHU1_3.FreshAirDuct.FaDamper,Ventus.HVAC.AHU1_3.FreshAirDuct.FaDamper,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,return_air_temperature,Ventus.HVAC.AHU1_3.ReturnAirDuct.RaTemp,Ventus.HVAC.AHU1_3.ReturnAirDuct.RaTemp,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,supply_air_static_pressure,Ventus.HVAC.AHU1_3.SupplyAirDuct.SaStatic,Ventus.HVAC.AHU1_3.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,supply_air_static_pressure_setpoint,Ventus.HVAC.AHU1_3.SupplyAirDuct.SaStaticSp,Ventus.HVAC.AHU1_3.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,supply_air_temperature,Ventus.HVAC.AHU1_3.SupplyAirDuct.SaTemp,Ventus.HVAC.AHU1_3.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU1_3,HVAC,supply_fan_command_or_status,Ventus.HVAC.AHU1_3.Status,Ventus.HVAC.AHU1_3.Status,,6,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,airflow_or_airflow_switch,Ventus.HVAC.AHU2_1.Fan.AFS,Ventus.HVAC.AHU2_1.Fan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,cooling_coil_offcoil_temperature,Ventus.HVAC.AHU2_1.CoolingCoil.OCTemp,Ventus.HVAC.AHU2_1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,cooling_coil_offcoil_temperature_setpoint,Ventus.HVAC.AHU2_1.CoolingCoil.OCTempSpB,Ventus.HVAC.AHU2_1.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,cooling_valve_command,Ventus.HVAC.AHU2_1.CoolingCoil.CoolingValve,Ventus.HVAC.AHU2_1.CoolingCoil.CoolingValve,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,operation_mode_or_status,Ventus.HVAC.AHU2_1.Mode,Ventus.HVAC.AHU2_1.Mode,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,outdoor_air_damper_command,Ventus.HVAC.AHU2_1.FreshAirDuct.FaDamper,Ventus.HVAC.AHU2_1.FreshAirDuct.FaDamper,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,return_air_temperature,Ventus.HVAC.AHU2_1.ReturnAirDuct.RaTemp,Ventus.HVAC.AHU2_1.ReturnAirDuct.RaTemp,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,supply_air_static_pressure,Ventus.HVAC.AHU2_1.SupplyAirDuct.SaStatic,Ventus.HVAC.AHU2_1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,supply_air_static_pressure_setpoint,Ventus.HVAC.AHU2_1.SupplyAirDuct.SaStaticSp,Ventus.HVAC.AHU2_1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,supply_air_temperature,Ventus.HVAC.AHU2_1.SupplyAirDuct.SaTemp,Ventus.HVAC.AHU2_1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_1,HVAC,supply_fan_command_or_status,Ventus.HVAC.AHU2_1.Status,Ventus.HVAC.AHU2_1.Status,,8,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,airflow_or_airflow_switch,Ventus.HVAC.AHU2_2.Fan.AFS,Ventus.HVAC.AHU2_2.Fan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,cooling_coil_offcoil_temperature,Ventus.HVAC.AHU2_2.CoolingCoil.OCTemp,Ventus.HVAC.AHU2_2.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,cooling_coil_offcoil_temperature_setpoint,Ventus.HVAC.AHU2_2.CoolingCoil.OCTempSpB,Ventus.HVAC.AHU2_2.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,cooling_valve_command,Ventus.HVAC.AHU2_2.CoolingCoil.CoolingValve,Ventus.HVAC.AHU2_2.CoolingCoil.CoolingValve,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,operation_mode_or_status,Ventus.HVAC.AHU2_2.Mode,Ventus.HVAC.AHU2_2.Mode,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,outdoor_air_damper_command,Ventus.HVAC.AHU2_2.FreshAirDuct.FaDamper,Ventus.HVAC.AHU2_2.FreshAirDuct.FaDamper,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,return_air_temperature,Ventus.HVAC.AHU2_2.ReturnAirDuct.RaTemp,Ventus.HVAC.AHU2_2.ReturnAirDuct.RaTemp,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,supply_air_static_pressure,Ventus.HVAC.AHU2_2.SupplyAirDuct.SaStatic,Ventus.HVAC.AHU2_2.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,supply_air_static_pressure_setpoint,Ventus.HVAC.AHU2_2.SupplyAirDuct.SaStaticSp,Ventus.HVAC.AHU2_2.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,supply_air_temperature,Ventus.HVAC.AHU2_2.SupplyAirDuct.SaTemp,Ventus.HVAC.AHU2_2.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU2_2,HVAC,supply_fan_command_or_status,Ventus.HVAC.AHU2_2.Status,Ventus.HVAC.AHU2_2.Status,,8,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,airflow_or_airflow_switch,Ventus.HVAC.AHU3_1.Fan.AFS,Ventus.HVAC.AHU3_1.Fan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,cooling_coil_offcoil_temperature,Ventus.HVAC.AHU3_1.CoolingCoil.OCTemp,Ventus.HVAC.AHU3_1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,cooling_coil_offcoil_temperature_setpoint,Ventus.HVAC.AHU3_1.CoolingCoil.OCTempSpB,Ventus.HVAC.AHU3_1.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,cooling_valve_command,Ventus.HVAC.AHU3_1.CoolingCoil.CoolingValve,Ventus.HVAC.AHU3_1.CoolingCoil.CoolingValve,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,operation_mode_or_status,Ventus.HVAC.AHU3_1.Mode,Ventus.HVAC.AHU3_1.Mode,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,outdoor_air_damper_command,Ventus.HVAC.AHU3_1.FreshAirDuct.FaDamper,Ventus.HVAC.AHU3_1.FreshAirDuct.FaDamper,,4,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,return_air_temperature,Ventus.HVAC.AHU3_1.ReturnAirDuct.RaTemp,Ventus.HVAC.AHU3_1.ReturnAirDuct.RaTemp,,3,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,supply_air_static_pressure,Ventus.HVAC.AHU3_1.SupplyAirDuct.SaStatic,Ventus.HVAC.AHU3_1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,supply_air_static_pressure_setpoint,Ventus.HVAC.AHU3_1.SupplyAirDuct.SaStaticSp,Ventus.HVAC.AHU3_1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,supply_air_temperature,Ventus.HVAC.AHU3_1.SupplyAirDuct.SaTemp,Ventus.HVAC.AHU3_1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
Ventus,AHU3_1,HVAC,supply_fan_command_or_status,Ventus.HVAC.AHU3_1.Status,Ventus.HVAC.AHU3_1.Status,,8,first shortest matching PI point path for this AHU and canonical category
